star_id,Fe,Fe_err,C,C_err,O,O_err,raj2000,raj2000_err,decj2000,decj2000_err,x_pos,x_pos_err,y_pos,y_pos_err,z_pos,z_pos_err,dist,dist_err,disk,sptype,vmag,vmag_err,bv,bv_err,u_vel,u_vel_err,v_vel,v_vel_err,w_vel,w_vel_err,teff,teff_err,logg,logg_err,mass,mass_err,rad,rad_err,
BD+43  3228 ,0.07 ,0.01 ,0.11 ,0.04 ,0.21 ,0.03 ,290.98504671 ,-2.89e-09/2.89e-09 ,43.31459374 ,-3.64e-09/3.64e-09 ,44.252 ,,-115.370 ,,116.502 ,,169.83 ,-0.365/0.391 ,N/A ,G0V ,10.15 ,,,,,,,,,,5767.0 ,,4.10 ,,1.06 ,-0.124/0.124 ,1.43 ,-0.06/0.06 ,
BD+43  3312 ,0.02 ,0.04 ,-0.01 ,0.09 ,0.06 ,0.09 ,294.46555329 ,-2.96e-09/2.96e-09 ,43.62544414 ,-3.13e-09/3.13e-09 ,12.668 ,,-27.842 ,,29.155 ,,42.26 ,-0.0885/0.1082 ,N/A ,K0V ,8.98 ,,0.845 ,,,,,,,,5204.0 ,,4.56 ,,0.88 ,-0.107/0.107 ,0.83 ,-0.0451/0.0451 ,
BD+43  3349 ,0.02 ,0.04 ,-0.06 ,0.02 ,0.14 ,0.04 ,296.34985111 ,-4.99e-09/4.99e-09 ,44.07662939 ,-5.33e-09/5.33e-09 ,45.896 ,,-92.660 ,,100.123 ,,143.93 ,-0.424/0.431 ,N/A ,F6IV ,9.51 ,,,,,,,,,,6160.0 ,,3.98 ,,1.27 ,-0.19/0.19 ,1.39 ,-0.0638/0.0638 ,
BD+44   351 ,0.16 ,0.04 ,0.19 ,0.09 ,0.14 ,0.09 ,25.46293854 ,-5.77e-09/5.77e-09 ,45.22086496 ,-4.52e-09/4.52e-09 ,31.387 ,,14.946 ,,35.033 ,,49.35 ,-0.0768/0.127 ,thin ,G8V ,8.60 ,,0.763 ,,1.40 ,,-2.70 ,,-14.40 ,,5416.3 ,-0.826/1.996 ,4.39 ,-0.0814/0.0814 ,0.95 ,-0.123/0.123 ,1.03 ,-0.0534/0.0534 ,
BD+44  1351 ,0.22 ,0.04 ,0.20 ,0.09 ,0.16 ,0.09 ,91.05425129 ,-3.48e-09/3.48e-09 ,44.27807827 ,-3.06e-09/3.06e-09 ,-0.447 ,,24.283 ,,23.682 ,,33.92 ,-0.0423/0.1825 ,N/A ,,,,,,,,,,,,4753.8 ,-4.53/6.84 ,4.49 ,-0.0848/0.0848 ,0.76 ,-0.0878/0.0878 ,0.82 ,-0.0501/0.0501 ,
BD+44  1714 ,0.02 ,0.04 ,,,,,121.80073771 ,-3.57e-09/3.57e-09 ,44.32407407 ,-3.21e-09/3.21e-09 ,-32.584 ,,52.551 ,,60.391 ,,86.43 ,-0.116/0.118 ,N/A ,G3 ,,,,,,,,,,,5690.8 ,-2.02/2.75 ,4.46 ,-0.0759/0.0759 ,1.01 ,-0.126/0.126 ,0.98 ,-0.0474/0.0474 ,
BD+44  1910 ,-2.64 ,0.04 ,,,-2.02 ,0.09 ,147.37764442 ,-2.81e-08/2.81e-08 ,44.28867346 ,-1.23e-08/1.23e-08 ,-141.574 ,,90.618 ,,163.969 ,,234.82 ,-8.54/9.2 ,N/A ,A5s ,10.95 ,,0.462 ,,,,,,,,6130.0 ,,3.96 ,,1.18 ,-0.165/0.165 ,1.23 ,-0.0683/0.0683 ,
BD+44  2051 ,-0.48 ,0.34 ,-0.44 ,0.07 ,-0.34 ,0.26 ,166.36907062 ,-6.86e-09/6.86e-09 ,43.52677415 ,-6.77e-09/6.77e-09 ,-3.457 ,,0.838 ,,3.378 ,,4.91 ,-0.003/0.0104 ,thin ,M1.0V ,8.82 ,,1.491 ,,-123.40 ,,-5.40 ,,16.40 ,,3696.0 ,,4.90 ,,0.39 ,-0.0203/0.0203 ,0.39 ,-0.0118/0.0118 ,
BD+44  3020 ,-0.37 ,0.02 ,-0.33 ,0.01 ,-0.20 ,0.05 ,284.05961502 ,-2.44e-09/2.44e-09 ,44.51816378 ,-2.98e-09/2.98e-09 ,11.070 ,,-44.203 ,,44.808 ,,63.91 ,-0.0508/0.0419 ,N/A ,G8V ,9.77 ,,,,,,,,,,5406.0 ,,4.49 ,,0.94 ,-0.121/0.121 ,0.79 ,-0.031/0.033 ,
BD+44  3101 ,-0.16 ,0.01 ,-0.08 ,0.05 ,0.02 ,0.09 ,289.63835211 ,-6.35e-09/6.35e-09 ,44.40451910 ,-7.12e-09/7.12e-09 ,32.537 ,,-91.180 ,,94.820 ,,135.51 ,-0.704/0.824 ,N/A ,G2V ,10.37 ,,,,,,,,,,5727.0 ,,4.42 ,,0.97 ,-0.122/0.122 ,1.17 ,-0.0644/0.0644 ,
BD+44  3113 ,-0.26 ,0.04 ,0.09 ,0.09 ,,,290.47884557 ,-3.35e-09/3.35e-09 ,44.99502152 ,-3.38e-09/3.38e-09 ,65.923 ,,-176.517 ,,188.392 ,,266.45 ,-0.929/0.921 ,N/A ,F0Vn ,9.62 ,,,,,,,,,,7200.0 ,,4.00 ,,1.61 ,-0.297/0.297 ,1.86 ,-0.112/0.112 ,
BD+44  3183 ,-0.48 ,0.08 ,-0.35 ,0.1 ,-0.14 ,0.09 ,293.96072458 ,-3.88e-09/3.88e-09 ,44.88056194 ,-4.17e-09/4.17e-09 ,35.109 ,,-79.003 ,,86.093 ,,122.01 ,-0.256/0.248 ,N/A ,hF6mF2gF5V ,8.92 ,,,,,,,,,,6258.0 ,,4.50 ,,1.23 ,-0.176/0.176 ,1.53 ,-0.0666/0.0666 ,
BD+44  3197 ,-1.08 ,0.08 ,-0.80 ,0.12 ,-0.36 ,0.09 ,294.47718835 ,-2.88e-09/2.88e-09 ,44.98461962 ,-2.85e-09/2.85e-09 ,29.221 ,,-64.188 ,,70.488 ,,99.71 ,-0.136/0.119 ,N/A ,G0IV ,,,,,,,,,,,5850.0 ,,4.09 ,,1.05 ,-0.135/0.135 ,1.06 ,-0.0563/0.0563 ,
BD+44  3210 ,-0.34 ,0.04 ,-0.10 ,0.09 ,,,295.19843779 ,-2.89e-09/2.89e-09 ,44.33662790 ,-3.53e-09/3.53e-09 ,130.450 ,,-277.240 ,,299.383 ,,428.38 ,-2.07/2.19 ,N/A ,,11.00 ,,,,,,,,,,7110.0 ,,4.25 ,,1.58 ,-0.25/0.25 ,1.68 ,-0.0665/0.0665 ,
BD+44  3567 ,-0.22 ,0.06 ,,,,,311.26708019 ,-3.89e-09/3.89e-09 ,44.49906809 ,-4.48e-09/4.48e-09 ,5.665 ,,-6.455 ,,8.439 ,,12.04 ,-0.0039/0.0041 ,thin ,M2V ,10.70 ,,1.491 ,,-30.80 ,,-21.40 ,,-10.60 ,,4043.0 ,,4.80 ,-0.00467/0.00467 ,0.42 ,-0.0202/0.0202 ,0.43 ,-0.01/0.01 ,
BD+44  4548 ,-0.04 ,0.17 ,,,,,1.29537166 ,-3.99e-09/3.99e-09 ,45.78656707 ,-3.03e-09/3.03e-09 ,8.005 ,,0.181 ,,8.230 ,,11.48 ,-0.015/0.0039 ,thin ,M2Ve ,9.95 ,,1.472 ,,-38.80 ,,-23.40 ,,-16.10 ,,3911.0 ,,4.72 ,-0.0085/0.0085 ,0.51 ,-0.0202/0.0202 ,0.52 ,-0.0152/0.0152 ,
BD+45   919 ,-0.78 ,0.11 ,-0.09 ,0.09 ,-0.05 ,0.31 ,65.24279795 ,-1.12e-08/1.12e-08 ,45.81994683 ,-8.01e-09/8.01e-09 ,28.823 ,,62.502 ,,70.827 ,,98.76 ,-0.738/1.104 ,thick ,G5 ,9.91 ,,0.724 ,,-105.10 ,,-152.60 ,,84.80 ,,5547.0 ,,4.64 ,,1.08 ,-0.137/0.137 ,0.99 ,-0.0509/0.0509 ,
BD+45   983 ,-0.21 ,0.04 ,,,,,71.82655175 ,-3.38e-09/3.38e-09 ,45.98625532 ,-2.53e-09/2.53e-09 ,15.980 ,,48.679 ,,53.030 ,,73.74 ,-0.168/0.169 ,N/A ,G8:V: ,10.12 ,,0.800 ,,,,,,,,5200.0 ,,4.50 ,,0.88 ,-0.106/0.106 ,0.81 ,-0.0441/0.0441 ,
BD+45  2151 ,-0.13 ,0.04 ,,,,,210.46465633 ,-2.4e-09/2.4e-09 ,45.15755685 ,-3.39e-09/3.39e-09 ,-46.649 ,,-27.440 ,,54.420 ,,76.75 ,-0.1021/0.0988 ,N/A ,G2 ,,,,,,,,,,,5592.8 ,-14.6/14.5 ,4.59 ,-0.0801/0.0801 ,0.97 ,-0.123/0.123 ,0.83 ,-0.043/0.043 ,
BD+45  2247 ,-0.35 ,0.04 ,,,,,225.23153187 ,-5.58e-09/5.58e-09 ,45.42627308 ,-6.09e-09/6.09e-09 ,-5.784 ,,-5.831 ,,8.336 ,,11.70 ,-0.0093/0.0094 ,thin ,M0V ,9.15 ,,1.427 ,,-10.10 ,,15.30 ,,-19.20 ,,3601.7 ,-0.919/9.368 ,4.65 ,-0.0107/0.0107 ,0.59 ,-0.0202/0.0202 ,0.60 ,-0.0178/0.0178 ,
BD+45  2434 ,-0.02 ,0.02 ,-0.04 ,0.09 ,0.00 ,0.09 ,249.74673635 ,-2.78e-09/2.78e-09 ,45.58957793 ,-3.87e-09/3.87e-09 ,-19.441 ,,-52.688 ,,57.328 ,,80.25 ,-0.0826/0.0807 ,N/A ,G5 ,9.23 ,,0.658 ,,,,,,,,5790.0 ,,4.46 ,,1.03 ,-0.127/0.127 ,1.07 ,-0.0451/0.0451 ,
BD+45  2688 ,-0.41 ,0.04 ,,,,,274.12952558 ,-2.89e-09/2.89e-09 ,45.55785382 ,-2.94e-09/2.94e-09 ,0.879 ,,-12.171 ,,12.442 ,,17.43 ,-0.0846/0.0742 ,thin ,M0V ,10.31 ,,1.428 ,,-36.00 ,,-29.20 ,,-9.30 ,,3692.2 ,-49.7/38.5 ,4.68 ,-0.00985/0.00985 ,0.56 ,-0.0201/0.0201 ,0.57 ,-0.0166/0.0166 ,
BD+45  2743 ,0.01 ,0.05 ,,,,,278.82662634 ,-3.06e-09/3.06e-09 ,45.74403877 ,-3.32e-09/3.32e-09 ,1.666 ,,-10.728 ,,11.143 ,,15.56 ,-0.00608/0.00609 ,thin ,M0.5V ,9.84 ,,1.415 ,,-39.90 ,,-11.20 ,,-34.10 ,,4060.9 ,-96.1/523.6 ,4.66 ,-0.0104/0.0104 ,0.57 ,-0.06/0.06 ,0.56 ,-0.06/0.06 ,
BD+45  2796 ,0.09 ,0.02 ,0.02 ,0.02 ,0.04 ,0.04 ,284.08860114 ,-2.2e-09/2.2e-09 ,45.51478726 ,-2.49e-09/2.49e-09 ,17.436 ,,-69.475 ,,72.929 ,,102.22 ,-0.0957/0.0843 ,N/A ,G0.5IV ,9.29 ,,0.528 ,,,,,,,,6137.0 ,,4.64 ,,1.16 ,-0.161/0.161 ,1.17 ,-0.0488/0.0488 ,
BD+45  2960 ,-0.03 ,0.04 ,-0.12 ,0.09 ,0.11 ,0.09 ,295.80273941 ,-2.34e-09/2.34e-09 ,45.98807943 ,-2.94e-09/2.94e-09 ,63.897 ,,-132.162 ,,151.950 ,,211.28 ,-0.385/0.371 ,N/A ,F6IV ,9.64 ,,,,,,,,,,6496.0 ,,4.17 ,,1.26 ,-0.2/0.2 ,1.93 ,-0.0894/0.0894 ,
BD+45  2978 ,-0.12 ,0.08 ,0.17 ,0.06 ,0.66 ,0.34 ,297.34105227 ,-7.18e-09/7.18e-09 ,45.93440710 ,-8.34e-09/8.34e-09 ,62.636 ,,-121.142 ,,140.899 ,,196.09 ,-10.19/4.41 ,N/A ,F2V ,9.21 ,,,,,,,,,,6900.0 ,,3.90 ,,1.50 ,-0.254/0.254 ,1.91 ,-0.0688/0.0688 ,
BD+45  4188 ,-0.12 ,0.04 ,,,,,349.57473472 ,-2.77e-09/2.77e-09 ,46.28928945 ,-2.95e-09/2.95e-09 ,16.126 ,,-2.967 ,,17.152 ,,23.73 ,-0.0177/0.0177 ,thin ,M0.5V ,10.92 ,,1.434 ,,-38.10 ,,-18.10 ,,2.60 ,,3775.0 ,,4.66 ,-0.0103/0.0103 ,0.58 ,-0.0202/0.0202 ,0.59 ,-0.0172/0.0172 ,
BD+46   610 ,-0.84 ,0.02 ,-0.30 ,0.09 ,-0.08 ,0.16 ,40.44058233 ,-2.86e-08/2.86e-08 ,47.35035839 ,-2.92e-08/2.92e-08 ,43.536 ,,37.105 ,,62.099 ,,84.43 ,-2.03/2.46 ,thick ,F8 ,9.16 ,,0.520 ,,-12.20 ,,-61.80 ,,-77.10 ,,5855.0 ,,4.59 ,,1.08 ,-0.134/0.134 ,1.10 ,-0.0497/0.0497 ,
BD+46  1264 ,-0.30 ,0.06 ,-0.07 ,0.09 ,0.09 ,0.1 ,111.24700100 ,-3.33e-09/3.33e-09 ,46.09960994 ,-2.63e-09/2.63e-09 ,-11.985 ,,30.823 ,,34.365 ,,47.69 ,-0.0373/0.0359 ,thick ,K0: ,9.16 ,,0.814 ,,-44.70 ,,-45.00 ,,-68.20 ,,5185.0 ,,4.62 ,,0.89 ,-0.109/0.109 ,0.86 ,-0.0518/0.0518 ,
BD+46  1297 ,0.03 ,0.04 ,,,,,115.40080438 ,-3.24e-09/3.24e-09 ,45.82841723 ,-2.74e-09/2.74e-09 ,-26.384 ,,55.563 ,,63.314 ,,88.27 ,-0.107/0.11 ,N/A ,F9 ,,,,,,,,,,,5693.1 ,-2.47/4.67 ,4.40 ,-0.0747/0.0747 ,1.02 ,-0.124/0.124 ,1.05 ,-0.0512/0.0512 ,
BD+46  1412 ,-0.01 ,0.04 ,,,,,127.86807266 ,-4.63e-09/4.63e-09 ,45.73119951 ,-3.79e-09/3.79e-09 ,-27.371 ,,35.200 ,,45.742 ,,63.88 ,-0.103/0.199 ,N/A ,K0 ,,,,,,,,,,,4941.0 ,-1.34/1.39 ,4.66 ,-0.0753/0.0753 ,0.87 ,-0.104/0.104 ,0.72 ,-0.0352/0.0352 ,
BD+46  1951 ,-0.30 ,0.04 ,,,,,214.35159058 ,-2.57e-09/2.57e-09 ,45.44447613 ,-2.94e-09/2.94e-09 ,-11.256 ,,-7.693 ,,13.848 ,,19.43 ,-0.0098/0.00981 ,thin ,M0Vp ,10.19 ,,1.391 ,,4.20 ,,3.30 ,,3.00 ,,4024.3 ,-213.0/87.7 ,4.67 ,-0.0102/0.0102 ,0.57 ,-0.0201/0.0201 ,0.58 ,-0.0171/0.0171 ,
BD+46  2115 ,-0.28 ,0.04 ,-0.03 ,0.09 ,0.10 ,0.09 ,237.24392497 ,-2.74e-09/2.74e-09 ,45.79370256 ,-2.77e-09/2.77e-09 ,-27.667 ,,-43.003 ,,52.571 ,,73.34 ,-0.0799/0.072 ,thick ,G2: ,9.18 ,,0.650 ,,-81.80 ,,-75.90 ,,10.50 ,,5642.0 ,,4.37 ,,1.01 ,-0.124/0.124 ,1.04 ,-0.0467/0.0467 ,
BD+46  2555 ,-0.14 ,0.06 ,-0.10 ,0.08 ,0.16 ,0.04 ,281.91353602 ,-3e-09/3e-09 ,46.68610534 ,-2.95e-09/2.95e-09 ,26.594 ,,-126.051 ,,136.640 ,,187.79 ,-0.421/0.412 ,N/A ,F6IV ,9.52 ,,,,,,,,,,6325.0 ,,3.94 ,,1.28 ,-0.189/0.189 ,1.79 ,-0.0768/0.0768 ,
BD+46  2664 ,0.07 ,0.04 ,,,,,289.51339887 ,-2.61e-09/2.61e-09 ,46.68858235 ,-3.05e-09/3.05e-09 ,16.110 ,,-45.458 ,,51.158 ,,70.31 ,-0.0725/0.0861 ,N/A ,G7 ,,,,,,,,,,,5234.9 ,-2.27/22.8 ,4.57 ,-0.0774/0.0774 ,0.92 ,-0.118/0.118 ,0.83 ,-0.0386/0.0386 ,
BD+46  2726 ,0.01 ,0.06 ,0.01 ,0.16 ,0.03 ,0.07 ,293.67917602 ,-2.47e-09/2.47e-09 ,46.85276061 ,-2.66e-09/2.66e-09 ,18.690 ,,-42.619 ,,49.648 ,,68.05 ,-0.0683/0.0627 ,N/A ,K0V ,9.64 ,,,,,,,,,,5410.0 ,,4.50 ,,0.94 ,-0.0215/0.0215 ,0.91 ,-0.0416/0.0416 ,
BD+46  2729 ,-0.08 ,0.04 ,-0.09 ,0.09 ,-0.10 ,0.09 ,293.77152505 ,-2.7e-09/2.7e-09 ,46.97486622 ,-2.68e-09/2.68e-09 ,47.482 ,,-107.802 ,,126.209 ,,172.64 ,-1.42/11.31 ,N/A ,F6IV ,9.81 ,,,,,,,,,,6283.0 ,,4.16 ,,1.24 ,-0.188/0.188 ,1.37 ,-0.0567/0.0567 ,
BD+46  2754 ,-0.07 ,0.01 ,-0.12 ,0.09 ,-0.05 ,0.09 ,295.24382970 ,-3.36e-09/3.36e-09 ,46.84249479 ,-2.92e-09/2.92e-09 ,29.014 ,,-61.536 ,,72.556 ,,99.46 ,-0.135/0.128 ,N/A ,G2V ,10.03 ,,,,,,,,,,5805.0 ,,4.52 ,,1.01 ,-0.128/0.128 ,0.97 ,-0.0446/0.0446 ,
BD+46  2785 ,-0.30 ,0.04 ,-0.30 ,0.09 ,-0.09 ,0.09 ,297.33324927 ,-2.65e-09/2.65e-09 ,46.82667194 ,-2.69e-09/2.69e-09 ,38.621 ,,-74.719 ,,89.652 ,,122.93 ,-0.205/0.258 ,N/A ,F2V ,9.21 ,,,,,,,,,,6326.0 ,,4.23 ,,1.31 ,-0.21/0.21 ,1.29 ,-0.0576/0.0576 ,
BD+47   435 ,-1.80 ,0.04 ,-1.58 ,0.09 ,,,22.81628665 ,-4.99e-09/4.99e-09 ,48.00484047 ,-3.78e-09/3.78e-09 ,98.744 ,,41.541 ,,118.995 ,,160.11 ,-1.883/0.85 ,N/A ,sdF7 ,,,,,,,,,,,6028.0 ,,4.61 ,,1.33 ,-0.213/0.213 ,1.15 ,-0.0525/0.0525 ,
BD+47   451 ,-1.00 ,0.02 ,,,,,23.59456866 ,-3.32e-08/3.32e-08 ,48.74095445 ,-3.69e-08/3.69e-08 ,56.306 ,,24.593 ,,70.039 ,,93.17 ,-4.53/8.12 ,N/A ,,,,,,,,,,,,5225.0 ,,4.47 ,,0.89 ,-0.108/0.108 ,0.81 ,-0.0428/0.0428 ,
BD+47   612 ,0.04 ,0.33 ,,,,,35.56101558 ,-4.67e-09/4.67e-09 ,47.88002912 ,-5.83e-09/5.83e-09 ,6.529 ,,4.668 ,,8.876 ,,11.97 ,-0.0456/0.2079 ,thin ,M0V ,9.40 ,,1.466 ,,19.60 ,,-31.70 ,,14.30 ,,3731.8 ,-13.6/16.6 ,4.67 ,-0.0106/0.0106 ,0.60 ,-0.07/0.07 ,0.58 ,-0.0174/0.0174 ,
BD+47  2060 ,0.09 ,0.04 ,,,,,201.82528748 ,-4.58e-09/4.58e-09 ,46.82016156 ,-5.3e-09/5.3e-09 ,-45.654 ,,-18.284 ,,52.408 ,,71.87 ,-0.148/0.156 ,N/A ,G3 ,9.13 ,,0.640 ,,,,,,,,5762.8 ,-3.17/3.99 ,4.46 ,-0.0759/0.0759 ,1.04 ,-0.131/0.131 ,1.00 ,-0.0464/0.0464 ,
BD+47  2312 ,-0.22 ,0.04 ,-0.20 ,0.09 ,-0.15 ,0.09 ,242.78515989 ,-4.33e-09/4.33e-09 ,47.54233002 ,-5.08e-09/5.08e-09 ,-12.181 ,,-23.687 ,,29.110 ,,39.46 ,-0.129/0.222 ,thin ,G5 ,8.30 ,,0.714 ,,-13.70 ,,-27.90 ,,-40.30 ,,5644.0 ,,4.49 ,,0.97 ,-0.122/0.122 ,0.89 ,-0.0516/0.0516 ,
BD+47  2683 ,0.10 ,0.12 ,0.11 ,0.04 ,0.14 ,0.09 ,280.92676268 ,-2.72e-09/2.72e-09 ,47.93778053 ,-2.9e-09/2.9e-09 ,12.245 ,,-63.426 ,,71.585 ,,96.42 ,-0.0983/0.0972 ,N/A ,G0V ,9.26 ,,,,,,,,,,6030.0 ,,4.30 ,,1.12 ,-0.145/0.145 ,1.13 ,-0.0498/0.0498 ,
BD+47  2703 ,-0.09 ,0.04 ,-0.04 ,0.04 ,0.04 ,0.02 ,282.39024451 ,-2.94e-09/2.94e-09 ,47.71100200 ,-3.17e-09/3.17e-09 ,19.412 ,,-88.361 ,,99.462 ,,134.45 ,-0.224/0.206 ,N/A ,F9IV-V ,9.54 ,,,,,,,,,,5940.0 ,,4.13 ,,1.10 ,-0.141/0.141 ,1.45 ,-0.0616/0.0616 ,
BD+47  2787 ,0.07 ,0.04 ,0.15 ,0.09 ,0.04 ,0.09 ,288.72571422 ,-2.87e-09/2.87e-09 ,47.69680474 ,-3.08e-09/3.08e-09 ,31.288 ,,-92.301 ,,107.095 ,,144.80 ,-0.206/0.235 ,N/A ,G0.5IV ,9.77 ,,,,,,,,,,6154.0 ,,4.48 ,,1.18 ,-0.168/0.168 ,1.30 ,-0.0551/0.0551 ,
BD+47  2846 ,0.23 ,0.17 ,0.01 ,0.07 ,0.07 ,0.25 ,292.24730784 ,-2.82e-09/2.82e-09 ,47.96950472 ,-2.94e-09/2.94e-09 ,86.459 ,,-211.362 ,,253.350 ,,341.08 ,-2.4/2.43 ,N/A ,F6V ,10.48 ,,,,,,,,,,6566.0 ,,4.06 ,,1.56 ,-0.68/0.68 ,2.00 ,-0.28/0.28 ,
BD+47  2934 ,-0.15 ,0.08 ,-0.17 ,0.04 ,0.15 ,0.02 ,297.55947018 ,-3.23e-09/3.23e-09 ,47.47365740 ,-3.49e-09/3.49e-09 ,54.145 ,,-103.749 ,,127.596 ,,173.14 ,-0.683/0.513 ,N/A ,F5IV-V ,9.24 ,,,,,,,,,,6396.0 ,,4.38 ,,1.30 ,-0.203/0.203 ,1.84 ,-0.0717/0.0717 ,
BD+47  2936 ,0.31 ,0.06 ,0.10 ,0.09 ,0.20 ,0.12 ,297.70936372 ,-2.51e-09/2.51e-09 ,48.08086147 ,-2.91e-09/2.91e-09 ,11.745 ,,-22.362 ,,28.132 ,,37.81 ,-0.0445/0.0391 ,thin ,K4V ,9.46 ,,1.044 ,,-46.40 ,,6.40 ,,0.00 ,,4795.0 ,,4.63 ,,0.81 ,-0.025/0.025 ,0.76 ,-0.0483/0.0483 ,
BD+47  3218 ,0.12 ,0.04 ,,,,,313.57917847 ,-3.12e-09/3.12e-09 ,48.39391451 ,-3.23e-09/3.23e-09 ,52.970 ,,-55.664 ,,86.528 ,,115.72 ,-0.436/0.302 ,N/A ,,8.70 ,,,,,,,,,,6050.0 ,,4.05 ,,1.15 ,-0.157/0.157 ,1.74 ,-0.0809/0.0809 ,
BD+48   182 ,-0.05 ,0.02 ,-0.07 ,0.09 ,-0.08 ,0.09 ,9.18071519 ,-4.81e-09/4.81e-09 ,48.82828468 ,-3.53e-09/3.53e-09 ,34.925 ,,5.645 ,,40.453 ,,53.74 ,-0.0999/0.0856 ,N/A ,G0 ,8.67 ,,0.648 ,,,,,,,,5820.0 ,,4.44 ,,1.04 ,-0.135/0.135 ,0.92 ,-0.0519/0.0519 ,
BD+48   476 ,-1.58 ,0.04 ,,,-0.58 ,0.09 ,24.00544439 ,-2.46e-09/2.46e-09 ,49.71186439 ,-3.51e-09/3.51e-09 ,115.040 ,,51.232 ,,148.557 ,,194.75 ,-0.569/0.502 ,N/A ,F7 ,10.14 ,,0.462 ,,,,,,,,5735.0 ,,4.59 ,,1.16 ,-0.164/0.164 ,1.60 ,-0.0755/0.0755 ,
BD+48  1584 ,-0.54 ,0.04 ,,,-0.26 ,0.09 ,118.60186080 ,-4.34e-09/4.34e-09 ,48.43989969 ,-3.9e-09/3.9e-09 ,-22.954 ,,42.096 ,,54.081 ,,72.28 ,-0.103/0.103 ,thick ,G0 ,8.99 ,,0.587 ,,-102.30 ,,-78.40 ,,-28.10 ,,5909.0 ,,4.28 ,,1.07 ,-0.133/0.133 ,1.03 ,-0.0446/0.0446 ,
BD+48  1829 ,-0.14 ,0.25 ,,,,,150.59063192 ,-4.32e-09/4.32e-09 ,48.08880145 ,-3.72e-09/3.72e-09 ,-8.702 ,,4.905 ,,11.129 ,,14.95 ,-0.00724/0.00725 ,thick ,M1V ,10.03 ,,1.359 ,,-27.50 ,,-110.90 ,,-13.20 ,,4063.3 ,-107.2/74.0 ,4.69 ,-0.00969/0.00969 ,0.56 ,-0.01/0.01 ,0.56 ,-0.02/0.02 ,
BD+48  1948 ,-0.32 ,0.04 ,,,,,172.58381927 ,-2.33e-09/2.33e-09 ,47.41472740 ,-2.75e-09/2.75e-09 ,-49.269 ,,6.413 ,,54.060 ,,73.42 ,-0.128/0.545 ,N/A ,G6 ,,,,,,,,,,,5569.3 ,-7.55/19.1 ,4.59 ,-0.0772/0.0772 ,0.94 ,-0.117/0.117 ,0.82 ,-0.0409/0.0409 ,
BD+48  2138A ,-0.18 ,0.04 ,,,,,204.46342750 ,-2.76e-09/2.76e-09 ,48.13806768 ,-2.72e-09/2.72e-09 ,-12.863 ,,-5.852 ,,15.771 ,,21.18 ,-0.0137/0.0137 ,N/A ,M0.5V ,,,,,,,,,,,4096.0 ,-199.0/220.0 ,4.57 ,-0.0124/0.0124 ,0.67 ,-0.0201/0.0201 ,0.71 ,-0.0207/0.0207 ,
BD+48  2768 ,0.24 ,0.04 ,0.05 ,0.09 ,0.06 ,0.09 ,282.00035239 ,-3.2e-09/3.2e-09 ,48.54221969 ,-3.43e-09/3.43e-09 ,31.520 ,,-148.286 ,,171.606 ,,228.98 ,-0.425/0.463 ,thin ,A6IV ,9.31 ,,0.307 ,,-12.50 ,,-3.30 ,,-8.00 ,,7125.0 ,,3.33 ,,1.85 ,-0.287/0.287 ,1.57 ,-0.0365/0.0365 ,
BD+48  2887 ,-0.15 ,0.04 ,-0.16 ,0.09 ,-0.15 ,0.09 ,290.58427832 ,-3.03e-09/3.03e-09 ,48.69541583 ,-3.18e-09/3.18e-09 ,30.226 ,,-80.482 ,,97.842 ,,130.25 ,-0.458/0.297 ,N/A ,F5IV ,9.01 ,,,,,,,,,,6416.0 ,,4.24 ,,1.37 ,-0.225/0.225 ,1.42 ,-0.0573/0.0573 ,
BD+48  2893 ,0.08 ,0.02 ,0.04 ,0.02 ,0.03 ,0.04 ,291.03235821 ,-2.4e-09/2.4e-09 ,49.04025787 ,-2.93e-09/2.93e-09 ,33.873 ,,-88.094 ,,108.728 ,,143.98 ,-0.278/1.204 ,N/A ,G1V ,10.08 ,,,,,,,,,,5887.0 ,,4.24 ,,1.08 ,-0.051/0.051 ,1.24 ,-0.019/0.019 ,
BD+49  1280 ,0.06 ,0.24 ,,,,,74.71072816 ,-4.53e-09/4.53e-09 ,49.84928717 ,-3.22e-09/3.22e-09 ,2.825 ,,10.332 ,,12.697 ,,16.61 ,-0.0155/0.0156 ,thin ,M0.0V ,9.80 ,,1.413 ,,27.50 ,,-24.60 ,,-1.40 ,,3943.7 ,-62.7/150.3 ,4.64 ,-0.0109/0.0109 ,0.60 ,-0.0202/0.0202 ,0.61 ,-0.018/0.018 ,
BD+49  2126 ,-0.15 ,0.04 ,,,,,183.78675968 ,-1.2e-08/1.2e-08 ,48.73255965 ,-1.49e-08/1.49e-08 ,-14.772 ,,-0.978 ,,16.871 ,,22.45 ,-0.04/0.0401 ,thin ,K6V ,10.55 ,,1.412 ,,-18.50 ,,-21.90 ,,-14.10 ,,3984.7 ,-108.8/82.2 ,4.64 ,-0.0108/0.0108 ,0.59 ,-0.0201/0.0201 ,0.61 ,-0.0178/0.0178 ,
